CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595016;308;32;197924;190765;9;690809 
4595928;305;35;198275;191066;10;690811 
4595321;458;60;197853;190953;6;690812 
4596562;463;56;198738;191078;6;690811 
4595427;470;47;197813;190826;8;690808 
4594601;326;39;197808;190679;7;690809 
4597515;688;186;199555;190984;10;690809 
4595132;301;42;197736;190803;6;690807 
4595116;368;9;197691;190777;6;690806 
4595145;547;16;197757;190733;10;690807 
4595159;301;22;197985;190816;7;690809 
4595445;388;17;197891;190856;8;690807 
4594995;337;21;197592;190839;5;690808 
4595681;356;31;197853;191132;5;690810 
4595896;404;22;198191;191033;6;690811 
4596324;495;30;198104;191387;7;690811 
4595022;294;42;197776;190816;4;690810 
4595457;381;44;198081;190968;5;690814 
4595418;482;44;197840;190947;5;690810 
4595370;458;44;197894;190804;7;690809 
4595173;425;34;197625;190864;5;690808 
4595153;248;21;197849;190845;5;690808 
4594982;246;8;197842;190700;12;690806 
4594791;194;10;197705;190724;7;690806 
4595278;378;9;197844;190784;11;690806 
4594694;482;26;197726;190656;6;690809 
4595903;329;26;197769;191770;8;690809 
4594833;297;26;197615;190773;3;690808 
4595178;406;27;197936;190755;8;690809 
4596317;390;61;198981;190850;6;690811 
4596727;553;36;198858;191005;8;690812 
4595302;299;52;197971;190980;8;690811 
4596326;281;35;198859;190911;8;690808 
4596425;357;31;198965;190850;10;690809 
4595154;343;34;197780;190840;5;690808 
4595690;393;44;197883;191185;6;690807 
4595141;230;9;197701;190851;16;690806 
4595334;414;17;197787;190859;6;690807 
4595083;229;9;197691;190822;7;690806 
4594963;238;8;197541;190836;4;690806 
4594875;342;16;197770;190684;4;690808 
4595306;384;30;197848;190881;5;690811 
4595188;276;34;197922;190802;7;690808 
4595214;361;41;197772;190917;5;690811 
4595537;434;58;198010;190971;6;690815 
4595458;420;31;198063;190936;7;690813 
4596104;281;32;197774;191716;5;690809 
4595295;437;17;197918;190791;7;690808 
4595360;363;30;198135;190814;9;690809 
4595353;528;39;197871;190855;5;690810 
4594956;240;9;197742;190753;4;690806 
4595086;395;10;197541;190799;5;690806 
4597421;2140;12;197947;190950;11;690808 
4595004;296;9;197662;190845;4;690807 
4595328;344;30;197770;190914;8;690809 
4595612;337;48;197780;191249;6;690808 
4594977;338;32;198043;190720;5;690811 
4595654;382;31;198002;190958;6;690812 
4595667;415;48;197976;190963;7;690811 
4595207;350;35;197798;190954;5;690810 
4595677;522;34;198031;190969;5;690812 
4595158;399;35;197613;190893;6;690808 
4594995;302;21;197580;190888;6;690808 
4595397;279;20;197775;191109;7;690810 
4595334;272;18;198125;190755;7;690808 
4594904;243;9;197707;190728;15;690806 
4595033;399;9;197691;190746;7;690806 
4594999;242;9;197705;190784;4;690806 
4595312;357;26;197849;190932;7;690810 
4595211;355;31;197774;190932;5;690809 
4595528;416;28;197910;190910;9;690808 
4595133;431;45;197645;190920;4;690811 
4595864;945;31;197894;190967;6;690811 
4595283;486;48;197776;190876;7;690811 
4596142;330;32;198719;190994;5;690810 
4595690;515;31;197896;190947;6;690808 
4596132;414;29;197731;191733;6;690809 
4595407;428;21;197756;190909;7;690808 
4594704;263;8;197541;190712;5;690806 
4596432;308;16;199468;190724;13;690807 
4595258;327;18;197937;190776;9;690808 
4595072;334;9;197539;190831;5;690806 
4595238;327;26;197758;190855;4;690809 
4595228;389;24;198315;190719;16;690811 
4595669;419;26;197943;190962;9;690812 
4594598;247;32;197609;190710;3;690809 
4596657;409;40;199069;190985;6;690811 
4595236;401;52;198009;190839;6;690813 
4595227;534;36;197890;190872;6;690812 
4595093;475;21;197741;190757;5;690809 
4595033;336;26;197624;190890;3;690808 
4595144;336;52;197984;190790;9;690810 
4595534;363;34;197818;191080;5;690810 
4595198;344;9;197695;190828;5;690806 
4594953;235;10;197553;190824;5;690806 
4595433;404;17;198043;190809;9;690807 
4595871;523;28;197945;191048;9;690809 
4595379;322;26;197928;190854;5;690811 
4595245;299;25;197587;190965;3;690808 
4595830;516;35;197871;191070;6;690811 
4595467;376;39;198000;190984;5;690812 
4598030;564;39;200256;190948;9;690812 
4595252;367;31;197794;190912;5;690811 
4595693;405;51;197847;191016;5;690809 
4596310;390;24;198892;190851;7;690808 
4595282;312;35;197758;190883;4;690809 
4595173;374;13;197746;190843;7;690807 
4595247;282;17;197918;190813;7;690807 
4595202;339;8;197691;190810;17;690806 
4595319;340;9;197854;190810;7;690806 
4595156;323;27;197917;190772;17;690810 
4595952;373;21;198469;190912;8;690811 
4596555;411;39;198946;190941;7;690809 
4594940;459;38;197876;190684;4;690812 
4596173;496;67;198173;191148;8;690812 
4595349;421;45;197948;190928;6;690812 
4594861;530;43;197662;190754;7;690811 
4595923;304;22;197755;191681;12;690808 
4596071;335;51;198812;190829;8;690809 
4596786;618;28;198877;191137;13;690809 
4595201;283;21;197905;190781;9;690808 
4595270;360;8;197691;190827;6;690806 
4595317;286;16;197945;190858;12;690807 
4595371;336;16;197816;190892;5;690807 
4595236;407;35;197604;190972;3;690809 
4595571;328;39;197968;191003;5;690809 
4596494;410;51;199092;190984;9;690809 
4595259;325;30;197811;191030;5;690811 
4596454;409;41;199115;190843;8;690810 
4595308;345;51;197975;190918;6;690811 
4595313;436;46;197903;190954;9;690812 
4596354;479;21;198769;190981;9;690809 
4595344;282;23;197790;190951;5;690808 
4595298;502;35;197591;190970;5;690808 
4595751;433;21;197992;191078;8;690808 
4595423;631;16;197748;190810;6;690807 
4594901;202;9;197748;190721;9;690806 
4594882;244;9;197539;190795;5;690806 
4595550;353;22;198128;190874;7;690809 
4595207;273;49;197793;190867;4;690808 
4596323;493;39;198905;190828;7;690809 
4595437;326;28;197741;190997;5;690808 
4598600;592;38;199087;192783;7;690812 
4595795;349;55;198383;190866;4;690810 
4594998;365;56;197640;190845;5;690811 
4594876;296;35;197766;190731;5;690808 
4595348;523;24;197880;190938;7;690809 
4595134;437;33;197606;190857;6;690808 
4595129;400;28;197545;190831;5;690807 
4595185;239;9;197857;190776;7;690806 
4595212;300;16;197644;190882;4;690807 
4596103;519;9;198601;190753;7;690806 
4597021;2075;24;197761;190867;6;690808 
4595632;331;59;198147;190906;16;690810 
4595604;347;27;197812;191031;7;690809 
4595310;330;17;197781;190944;5;690809 
4595339;270;59;197951;190941;6;690810 
4596632;531;44;198857;191053;6;690813 
4596667;390;52;198957;190980;7;690811 
4595493;466;48;197767;190938;8;690808 
4595604;390;29;197879;191066;11;690808 
4596324;613;36;198501;191026;15;690810 
4595345;412;25;197810;190954;7;690809 
4595874;230;9;198467;190831;12;690806 
4595180;363;10;197705;190789;5;690806 
4595240;399;16;197818;190853;8;690807 
4595177;334;18;197601;190901;4;690808 
4595645;399;26;197987;190964;7;690809 
4595534;304;28;197789;191046;4;690809 
4595278;357;55;197868;190865;8;690810 
4595312;363;30;198022;190878;7;690813 
4595129;354;57;197785;190925;5;690810 
4595290;321;43;198006;190855;5;690811 
4595504;377;46;197860;191023;7;690812 
4595643;660;26;197817;190897;11;690809 
4595081;290;21;197752;190839;5;690808 
4595286;323;29;197760;190911;15;690808 
4595525;478;22;197848;190946;6;690809 
4595328;412;9;197846;190785;9;690806 
4595365;460;8;197702;190824;10;690806 
4595147;203;9;197708;190863;7;690806 
4595567;398;30;197850;191165;5;690810 
4595474;371;47;198104;190828;6;690810 
4595339;429;53;197768;190861;6;690809 
4595118;313;30;197786;190806;8;690808 
4595517;428;49;198089;190969;6;690813 
4596161;625;34;198265;191065;8;690811 
4595003;316;45;197830;190803;7;690811 
4594993;331;25;197753;190818;6;690809 
4595967;425;28;197800;191361;6;690809 
4595381;286;33;197739;191048;5;690808 
4595059;496;28;197756;190674;11;690807 
4595105;171;9;198001;190731;9;690806 
4595154;282;18;197786;190845;6;690807 
4594979;228;5;197705;190774;5;690806 
4595333;339;43;198064;190764;8;690807 
4595522;491;40;197881;190957;6;690810 
4597802;371;26;199968;191101;12;690809 
4595375;261;35;197741;190972;5;690809 
4595104;317;36;197647;190946;3;690810 
4597332;561;39;199943;190822;7;690813 
4595398;453;35;198169;190936;8;690812 
4596190;329;24;197787;191908;8;690808 
4595128;365;31;197734;190834;5;690808 
4595416;390;52;197825;190916;4;690809 
4595243;344;16;197778;190870;5;690808 
4594750;215;5;197540;190754;4;690806 
4595161;273;10;197705;190816;5;690806 
4594979;226;12;197779;190754;15;690807 
4595194;408;22;197962;190732;7;690808 
4595853;278;34;198496;190785;4;690808 
4595543;427;31;198122;190921;9;690809 
4595599;1333;35;197678;190692;5;690809 
4595057;566;35;197690;190816;4;690813 
4596758;640;44;199277;190873;7;690810 
4595705;433;46;198119;191132;8;690811 
4595427;333;37;198015;190984;7;690809 
4595082;298;16;197748;190926;6;690809 
4594967;289;21;197764;190833;5;690809 
4594925;254;12;197733;190799;7;690807 
4595202;276;18;197762;190860;6;690807 
4595438;428;9;197842;190806;8;690806 
4595130;228;9;197847;190769;16;690806 
4595238;287;24;197710;190873;17;690807 
4595159;370;30;197867;190867;4;690810 
4595575;289;44;197915;190936;8;690808 
4595317;332;30;197790;190897;6;690810 
4595186;319;45;197952;190808;6;690811 
4595141;470;61;197900;190917;6;690812 
4594792;500;38;197631;190749;5;690810 
4596351;440;22;198745;190988;6;690809 
4596372;382;39;199143;190805;9;690809 
4595503;583;36;197835;190922;6;690810 
4594629;311;24;197561;190668;4;690808 
4594960;298;4;197691;190733;6;690806 
4595287;474;16;197782;190835;5;690807 
4595171;314;17;197877;190798;6;690807 
4595340;332;13;197875;190855;7;690807 
4595127;295;34;197760;190853;5;690809 
4595244;373;45;198013;190788;5;690812 
4596563;309;26;198974;190993;7;690809 
4595964;650;38;198193;190953;7;690811 
4596473;364;31;197946;191991;6;690810 
4595105;477;60;198010;190678;6;690813 
4595106;358;26;197720;190893;3;690811 
4595185;288;36;197741;190895;8;690808 
4595234;455;22;197629;190911;6;690808 
4595224;441;30;197716;190888;3;690809 
4594985;291;17;197646;190832;4;690807 
4596153;242;9;198711;190842;10;690806 
4595017;340;10;197692;190747;10;690806 
4594937;355;22;197829;190770;6;690809 
4596324;423;41;198777;190920;16;690809 
4595461;281;36;197919;190905;6;690808 
4595261;305;33;197772;190914;4;690810 
4595816;419;45;198224;191042;6;690813 
4595135;387;47;197649;190971;4;690813 
4595618;484;43;197959;191051;6;690811 
4594936;439;26;197626;190732;5;690808 
4595387;290;28;197709;191093;5;690809 
4595290;235;33;197805;190936;11;690808 
4595243;402;21;197728;190882;7;690808 
4594672;221;8;197540;190724;5;690806 
4595152;315;12;197793;190814;7;690807 
4595223;348;8;197848;190762;9;690806 
4595222;250;21;197884;190820;5;690807 
4595407;404;22;197855;191047;6;690809 
4597370;560;30;199797;190928;8;690810 
4595497;238;18;197937;190987;6;690808 
4595438;277;42;197994;190958;5;690811 
4595734;504;41;197977;191029;7;690812 
4595445;365;60;198053;190951;8;690812 
4595168;304;27;197952;190800;6;690809 
4596479;395;21;197754;192014;6;690809 
4595178;523;43;197732;190800;12;690809 
4595755;511;24;197990;191105;6;690809 
4595377;429;9;197695;190859;4;690806 
4594983;350;8;197539;190792;4;690806 
4595733;976;17;197604;190850;5;690807 
4595259;373;15;197810;190843;4;690807 
4594922;286;40;197791;190738;4;690810 
4595406;248;35;197926;190906;4;690808 
4595190;582;33;197705;190823;5;690811 
4596473;447;35;198962;190979;5;690811 
4596212;287;29;198977;190870;5;690811 
4595300;490;30;197829;190932;6;690810 
4595105;381;52;197831;190846;6;690809 
4594992;354;35;197715;190797;6;690808 
4595124;291;33;197772;190861;7;690808 
4595060;381;26;197584;190857;5;690808 
4596182;301;13;198915;190785;8;690807 
4595128;392;4;197703;190780;7;690806 
4595211;350;9;197708;190816;15;690806 
4596478;371;22;198834;190915;10;690807 
4595419;469;26;197848;190953;5;690809 
4595360;302;55;198093;190851;12;690809 
4594925;357;50;197617;190761;5;690809 
4595879;478;40;197904;191161;9;690811 
4596682;537;50;198026;191976;7;690811 
4595184;393;45;197791;190889;6;690812 
4595919;455;39;198392;190858;16;690809 
4596217;353;39;198819;190937;5;690810 
4595471;501;51;197808;190952;9;690809 
4595297;327;20;197752;190896;7;690808 
4595681;242;8;198401;190775;14;690806 
4595440;493;16;197781;190832;9;690807 
4596260;375;16;198947;190782;12;690807 
4594997;260;43;197620;190834;3;690807 
4595054;327;44;197966;190741;6;690809 
4595429;621;30;197809;190835;5;690809 
4596607;1091;31;197828;191596;5;690811 
4595466;402;57;198061;190855;6;690810 
4595651;354;42;197782;191324;4;690811 
4595541;669;62;197888;190805;7;690811 
4594994;408;25;197714;190848;4;690811 
4594956;429;36;197612;190788;4;690809 
4595381;279;197;197750;190883;6;690808 
4595502;555;30;197832;190895;15;690809 
4595007;281;17;197758;190799;13;690807 
4595223;241;9;198009;190752;7;690806 
4595280;302;23;197729;190907;8;690808 
4595348;273;16;197951;190874;5;690807 
4596161;511;26;198567;190874;17;690809 
4595008;280;41;197628;190900;4;690809 
4595264;511;39;197795;190775;8;690809 
4595274;557;40;197799;190855;4;690812 
4595520;461;35;197927;190885;8;690810 
4595445;396;57;197862;191010;5;690812 
4595006;332;52;197816;190845;4;690810 
4595475;341;50;197994;190902;8;690810 
4597364;2155;34;197907;190906;8;690808 
4595033;235;48;197561;190940;3;690808 
4595054;228;5;197692;190807;8;690806 
4596060;288;18;197784;191798;4;690807 
4595418;320;9;197845;190861;6;690806 
4594990;226;5;197691;190782;16;690806 
4595157;548;22;197804;190796;5;690809 
4595877;623;26;198111;190989;8;690809 
4595722;289;36;197957;191389;6;690809 
4595030;308;26;197915;190793;6;690809 
4595491;403;44;198057;190960;6;690812 
4595556;583;58;197855;191002;7;690813 
4595455;556;29;197790;190890;7;690810 
4594963;286;26;197740;190743;8;690809 
4595491;484;37;197888;190987;7;690809 
4595179;389;39;197643;191034;4;690809 
4594857;344;10;197539;190757;6;690806 
4594920;199;9;197691;190767;6;690806 
4595308;272;16;197803;190918;6;690807 
4595234;286;12;197754;190875;5;690807 
4595221;333;33;197734;190873;9;690809 
4595627;267;32;198275;190901;5;690810 
4595436;330;37;198000;190880;7;690809 
4595599;445;29;197799;191052;6;690812 
4595669;394;52;198380;190884;8;690813 
4596622;478;52;199028;190925;8;690811 
4595539;505;62;197765;191088;4;690811 
4595839;358;22;198344;190970;5;690809 
4595984;281;20;197657;191887;3;690808 
4595329;404;47;197730;190895;7;690808 
4595479;369;48;197837;190903;7;690808 
4594781;210;9;197540;190777;4;690806 
4595060;337;9;197690;190769;5;690806 
4596791;388;10;199217;190843;17;690806 
4595159;413;16;197654;190856;6;690807 
4595309;367;21;198017;190851;15;690809 
4595464;529;26;197906;190835;11;690809 
4595070;382;36;197612;190862;6;690808 
4597633;419;38;200424;190807;9;690812 
4595655;309;35;198099;191004;8;690810 
4595434;505;48;198113;190902;8;690812 
4595123;352;36;197792;190876;6;690812 
4595493;475;52;197881;190918;7;690809 
4595371;438;33;197764;190924;6;690809 
4595530;777;34;197735;190802;11;690809 
4595277;465;5;197703;190794;5;690806 
4594941;317;18;197805;190761;10;690807 
4594925;210;9;197715;190742;4;690806 
4595072;230;5;197539;190893;5;690806 
4595053;319;49;197912;190817;7;690809 
4595657;466;22;198011;190910;8;690810 
4594983;341;34;197793;190819;6;690809 
4594865;329;28;197756;190795;7;690810 
4595842;529;53;198420;190871;10;690812 
4595600;506;57;198051;190953;8;690813 
4594969;371;44;197633;190904;4;690811 
4595383;333;26;197746;190963;4;690809 
4595329;335;52;197836;190987;6;690809 
4596812;411;36;197712;192596;4;690809 
4595060;370;8;197703;190758;8;690806 
4594962;215;9;197694;190773;5;690806 
4595456;422;16;197938;190849;8;690807 
4594900;449;15;197643;190695;15;690807 
4595281;342;32;197777;190901;5;690809 
4595022;305;27;197950;190752;5;690810 
4596061;342;39;198809;190816;5;690809 
4596302;1471;31;197970;190895;9;690813 
4595309;314;40;197932;190932;5;690810 
4595964;488;51;198426;190922;11;690812 
4595381;630;40;197892;190829;6;690811 
4596254;479;26;198803;190891;13;690809 
4595238;289;22;197745;190947;4;690808 
4596154;295;20;198738;190850;5;690808 
4595231;464;31;197716;190863;5;690809 
4595123;451;12;197612;190832;4;690807 
4595319;504;8;197703;190785;6;690806 
4595063;410;4;197692;190734;12;690806 
4595192;335;21;197693;190916;5;690808 
4595340;278;37;197978;190836;7;690808 
4595614;284;27;198282;190864;11;690809 
4595302;300;34;197821;190861;5;690809 
4595498;417;38;198337;190895;8;690813 
4595467;301;36;197982;190923;6;690810 
4595156;472;40;197632;190878;4;690811 
4595071;332;27;197783;190858;11;690808 
4595594;636;47;197794;190957;7;690809 
4595552;428;35;197774;191137;6;690809 
4595249;476;16;197657;190856;4;690807 
4595222;430;10;197843;190719;13;690806 
4595085;477;15;197626;190786;4;690807 
4595520;522;9;197853;190820;7;690806 
4595342;276;31;197723;190919;6;690807 
4595996;585;20;198360;190911;11;690810 
4595122;527;37;197924;190788;6;690812 
4595314;326;27;197936;190863;8;690809 
4595186;337;38;197835;190970;5;690810 
4595816;468;43;198946;190687;7;690812 
4595955;383;40;198364;191056;9;690812 
4595280;309;22;197777;190964;5;690808 
4595128;321;21;197626;190902;5;690809 
4595527;390;41;198036;190943;7;690809 
4595523;398;29;198002;191031;7;690811 
4595068;342;9;197849;190689;5;690806 
4595213;238;9;197948;190760;5;690806 
4595718;384;16;198238;190834;12;690807 
4595306;311;12;197783;190872;5;690807 
4595643;396;21;197942;191084;5;690808 
4595359;315;36;197776;190929;4;690809 
4595911;546;33;198013;191028;11;690809 
4595015;405;26;197847;190854;6;690812 
4595647;546;40;197791;191048;6;690810 
4595655;356;43;198206;190943;6;690811 
4594975;451;35;197676;190872;3;690811 
4595038;258;26;197730;190885;5;690808 
4595311;325;22;197781;190892;7;690808 
4595574;644;22;197883;190861;10;690808 
4595386;500;51;197825;190895;9;690811 
4595217;459;34;197784;190778;8;690808 
4595047;359;8;197690;190772;7;690806 
4595350;458;17;197775;190851;17;690807 
4594922;270;17;197791;190798;4;690807 
4595310;391;24;197766;190886;5;690809 
4595500;450;32;197936;190866;8;690809 
4594878;318;41;197963;190631;6;690809 
4595952;233;27;198290;191040;10;690810 
4595699;661;46;197916;190961;6;690811 
4595102;277;39;197648;190969;3;690811 
