CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595370;312;18;197964;190865;5;690808 
4595571;343;9;198130;190798;19;690806 
4595187;274;8;197845;190782;5;690806 
4597066;1751;19;198189;190802;22;690806 
4607241;621;2032;205101;191007;22;690806 
4597825;1847;18;198387;191641;31;690807 
4595395;340;17;198318;190670;18;690807 
4595584;210;8;198365;190749;18;690806 
4595493;292;8;197985;190830;21;690806 
4596258;898;17;198230;191134;23;690807 
4595893;429;13;198538;190770;6;690807 
4595425;296;25;197842;190961;18;690809 
4595267;426;51;197750;190856;6;690809 
4596851;388;30;199341;191285;20;690810 
4597002;644;25;199090;190990;13;690809 
4595717;520;23;198223;190963;10;690809 
4595220;306;41;197937;190845;5;690810 
4595751;441;39;198321;191190;8;690813 
4595891;416;58;198064;191223;6;690814 
4595155;293;33;197939;190791;6;690810 
4596228;280;47;197923;191746;8;690808 
4595166;355;25;197815;190869;10;690809 
4594895;354;28;197837;190847;8;690809 
4595485;495;48;197780;190901;8;690808 
4595229;428;16;197860;190742;18;690807 
4595722;359;5;198466;190717;12;690806 
4595127;270;12;197779;190854;4;690807 
4595215;370;10;197718;190805;11;690806 
4595533;544;52;197777;190960;6;690809 
4596052;504;57;198173;191063;15;690810 
4595521;401;29;197995;190915;8;690810 
4594972;299;53;197734;190810;5;690809 
4597731;388;30;199131;192092;9;690811 
4595751;499;38;198488;190865;11;690811 
4595595;402;34;197936;191098;5;690812 
4596412;275;52;198544;191248;7;690809 
4594866;316;22;197603;190809;5;690808 
4596250;1113;26;198350;191052;31;690810 
4596574;1503;200;197822;190942;6;690809 
4595096;352;194;197717;190717;7;690807 
4595382;387;8;197868;190817;7;690806 
4595179;295;16;198048;190915;21;690807 
4595246;309;23;197818;190927;4;690810 
4596305;422;18;198729;190794;20;690806 
4595046;201;5;197843;190756;17;690806 
4595623;435;24;198131;190889;18;690809 
4595599;328;33;197978;190964;9;690810 
4595873;344;21;198518;191074;11;690809 
4595886;943;32;197761;190878;7;690808 
4595175;589;35;197742;190822;6;690811 
4597939;1928;63;198802;191058;18;690811 
4596056;403;29;198387;191350;6;690812 
4594931;335;34;197649;190836;3;690811 
4594871;285;40;197754;190783;5;690808 
4595881;562;201;198151;190895;8;690809 
4594738;328;47;197766;190733;6;690808 
4595952;841;193;197893;190893;23;690808 
4595302;280;21;197758;191087;5;690809 
4596947;359;21;199651;190770;10;690808 
4594938;292;4;197691;190730;6;690806 
4595157;246;9;197846;190787;17;690806 
4594679;232;9;197539;190725;4;690806 
4596674;869;24;198661;190955;21;690809 
4595808;570;32;197874;191030;5;690811 
4598244;889;22;200117;192770;21;690809 
4595146;557;48;197604;190780;4;690808 
4598452;411;26;200796;191177;14;690811 
4596107;403;36;198363;191356;5;690811 
4597178;550;31;199690;190885;8;690811 
4596866;451;26;199026;191109;7;690811 
4595413;439;30;197871;191013;6;690810 
4595540;399;24;197821;191029;13;690809 
4596909;1959;34;197730;190877;8;690809 
4595425;459;27;197932;190825;11;690808 
4595053;293;53;197832;190791;9;690809 
4595346;255;14;197777;190923;4;690807 
4595123;352;9;197689;190797;7;690806 
4595144;175;10;197857;190786;9;690806 
4595896;500;21;198310;190863;9;690808 
4595275;283;52;197770;190891;4;690809 
4595699;297;57;198537;190744;7;690809 
4595720;312;26;198434;190989;11;690809 
4595721;419;50;198027;191031;6;690811 
4596256;579;29;198218;191136;8;690812 
4595223;287;33;197673;191016;3;690811 
4594961;402;35;197673;190911;3;690811 
4595299;510;24;197882;190845;9;690809 
4594961;315;21;197775;190763;5;690809 
4596226;435;49;198918;190780;9;690808 
4596426;426;27;198908;190939;14;690808 
4595908;362;21;198235;191121;14;690808 
4594372;292;9;197541;190585;5;690806 
4595810;1166;8;197844;190681;17;690806 
4595277;289;9;197855;190802;5;690806 
4597998;2361;16;198650;190978;18;690808 
4596175;345;30;198919;190811;11;690809 
4596403;475;21;198417;191195;21;690809 
4595334;283;31;197780;190995;6;690809 
4597826;583;31;200433;191044;15;690811 
4595558;527;34;197908;190967;5;690812 
4595948;382;32;198302;191162;8;690811 
4595233;340;53;197804;190971;5;690810 
4595711;414;32;197881;191211;5;690810 
4595978;827;21;198194;190812;17;690810 
4595282;423;20;197752;190905;9;690808 
4596375;283;25;198969;190874;14;690808 
4596333;361;53;198939;190840;8;690809 
4595266;454;12;197762;190859;15;690807 
4595844;839;8;197868;190808;19;690806 
4595535;420;9;197977;190806;19;690806 
4594937;367;26;197866;190757;6;690809 
4595620;568;24;198356;190806;23;690810 
4596258;466;43;198067;191516;5;690813 
4595629;345;71;197995;191072;9;690811 
4595246;284;26;197764;190933;5;690809 
4595252;426;47;197572;190935;5;690809 
4595578;364;25;198002;190967;12;690809 
4596560;483;46;199112;190787;7;690808 
4594979;404;8;197550;190774;5;690806 
4595191;264;8;197831;190798;16;690806 
4595220;413;16;197816;190813;7;690807 
4598069;385;17;199592;191998;21;690808 
4595371;440;18;197884;190839;7;690808 
4595685;357;24;198264;190844;16;690809 
4595001;341;41;197850;190741;8;690809 
4595857;419;30;198272;191155;11;690812 
4595339;307;205;197783;190969;7;690810 
4597114;904;38;199107;191004;8;690813 
4596177;426;34;197869;191861;6;690811 
4595185;447;29;197862;190824;6;690811 
4595093;260;25;197646;190956;5;690808 
4595141;277;20;197806;190889;6;690808 
4595127;322;22;197869;190896;5;690809 
4595106;314;16;197780;190783;4;690807 
4595412;417;9;197987;190763;19;690806 
4595320;276;8;197846;190843;7;690806 
4595491;526;12;198204;190663;11;690807 
4594996;408;23;197827;190771;5;690809 
4595581;574;45;197935;190866;16;690809 
4594888;198;33;197753;190761;5;690808 
4595560;394;205;197883;190918;6;690811 
4594889;305;52;197837;190754;7;690810 
4595003;523;41;197656;190813;5;690811 
4595236;613;30;197662;190854;14;690810 
4594954;357;51;197794;190775;5;690809 
4595167;301;34;197751;190857;7;690808 
4595290;437;35;197744;190974;7;690808 
4595071;268;16;197880;190752;7;690807 
4595291;449;16;197650;190872;4;690807 
4595198;174;9;197842;190814;14;690806 
4595012;251;8;197855;190718;6;690806 
4595528;280;16;198263;190943;19;690807 
4595544;380;25;198077;190974;6;690809 
4595873;416;24;198463;191016;19;690810 
4595746;416;35;197924;190938;6;690808 
4595362;507;17;197800;191109;7;690810 
4595857;561;67;198168;191006;9;690813 
4595987;545;30;198052;191071;8;690811 
4595472;480;40;197635;191037;5;690811 
4594992;326;35;197922;190729;10;690809 
4595529;496;66;197993;190827;14;690810 
4595123;305;36;197901;190840;12;690808 
4595330;363;20;198067;190746;9;690809 
4595602;308;17;198169;190842;17;690809 
4595006;436;50;197863;190775;11;690809 
4595157;356;34;197660;190911;5;690809 
4595338;449;21;197763;190893;11;690809 
4596345;366;10;198776;190842;5;690806 
4595329;275;18;197935;190874;13;690808 
4594661;302;9;197539;190693;4;690806 
4595467;516;8;197838;190790;17;690806 
4595364;550;50;197756;190891;8;690809 
4596630;752;26;198676;191097;14;690810 
4595349;317;49;197938;190842;7;690808 
4595876;363;26;198494;191028;9;690809 
4595185;341;31;197775;190916;6;690810 
4596947;576;29;198833;191266;13;690812 
4595131;444;32;197677;190861;5;690810 
4595196;325;203;197778;190830;12;690812 
4595803;694;25;197790;191006;8;690809 
4595721;481;25;197969;191009;9;690809 
4595123;340;191;197600;190876;15;690808 
4595054;218;9;197689;190822;4;690806 
4594687;286;16;197777;190651;7;690807 
4595538;914;15;197635;190803;3;690807 
4595403;266;13;197888;190883;5;690807 
4595763;425;21;198109;190937;7;690808 
4595320;398;57;198001;190864;12;690810 
4595410;427;27;197999;190831;7;690809 
4595773;344;26;198166;191189;7;690811 
4595649;473;59;197931;190978;7;690811 
4596697;481;38;199238;192181;7;690813 
4595501;382;46;197918;191093;7;690812 
4595047;342;44;197785;190787;6;690808 
4595228;286;17;197931;190834;16;690808 
4595791;359;53;198673;190734;7;690809 
4595399;530;25;197979;190888;19;690809 
4594793;219;10;197539;190760;4;690806 
4595136;233;10;197843;190764;17;690806 
4595021;431;17;197786;190730;7;690807 
4595345;534;12;197899;190740;19;690807 
4594731;236;4;197541;190721;6;690806 
4596417;459;26;198860;191087;21;690809 
4595366;340;51;197847;190917;17;690809 
4596316;692;26;198659;191265;13;690810 
4595306;370;33;197814;191010;4;690811 
4597209;366;36;199542;190974;6;690811 
4595535;413;74;197849;191012;7;690812 
4595438;405;30;197944;191035;6;690813 
4595716;713;41;197753;190945;7;690810 
4595083;336;43;197787;190823;4;690808 
4595506;367;199;198040;190797;13;690809 
4594966;476;31;197631;190836;9;690809 
4595289;322;39;197713;190883;17;690807 
4594669;229;9;197540;190714;6;690806 
4595606;457;16;198076;190827;20;690807 
4594992;303;20;197776;190761;11;690807 
4595125;242;10;197837;190784;16;690806 
4595648;306;48;197959;190946;8;690810 
4597272;450;31;199520;191020;17;690810 
4595215;515;27;197684;190874;5;690809 
4595232;449;22;197622;190910;9;690809 
4595637;388;57;198109;190997;7;690811 
4597454;646;39;199684;191128;9;690812 
4595472;343;58;197859;191076;6;690811 
4594874;477;27;197742;190846;6;690808 
4595250;280;26;197881;190934;7;690808 
4595328;456;52;197688;190959;6;690810 
4596955;581;27;199101;191019;11;690809 
4595062;190;10;197704;190806;5;690806 
4595213;377;9;197986;190685;19;690806 
4595547;572;16;197915;190863;6;690807 
4595411;326;12;197889;190873;16;690807 
4595426;340;8;197843;190884;7;690806 
4598730;347;24;199045;193287;17;690810 
4596222;364;27;198945;190835;5;690809 
4596448;687;26;198545;191028;10;690812 
4595582;414;36;197947;191001;7;690810 
4595557;368;35;198015;190999;10;690811 
4595348;473;37;197818;190938;10;690811 
4595521;683;34;197782;191036;5;690814 
4596753;1925;27;197756;190815;5;690808 
4595122;244;17;197785;190844;7;690808 
4596084;579;32;198677;190777;12;690809 
4595263;401;20;197776;190910;5;690811 
4595175;234;9;197843;190787;13;690806 
4595066;237;10;197555;190859;5;690806 
4595235;320;12;197934;190768;17;690807 
4595238;287;16;197785;190857;14;690808 
4595667;499;25;198093;191020;15;690809 
4595175;267;22;197928;190793;6;690808 
4596144;382;30;198518;191142;17;690810 
4595292;497;26;197675;190917;5;690809 
4595526;545;33;197836;190940;7;690812 
4595742;515;33;197932;191011;8;690811 
4598241;1643;34;199187;191170;9;690812 
4595195;499;31;197897;190867;7;690811 
4595007;422;26;197752;190736;6;690809 
4597597;2189;188;197873;191049;27;690809 
4595282;492;30;197689;190913;12;690809 
4595249;535;38;197836;190825;11;690809 
4595408;348;17;197907;190859;6;690807 
4596629;359;10;199082;190823;16;690806 
4595104;308;12;197910;190744;10;690807 
4595745;790;8;197921;190808;19;690807 
4595587;358;9;198167;190767;10;690806 
4595781;467;26;198256;190986;20;690810 
4595645;345;32;197968;190953;5;690809 
4596239;698;30;198452;191051;10;690811 
4595427;438;46;197745;190896;7;690808 
4595575;380;35;197992;191046;5;690811 
4595799;490;40;198184;190986;7;690812 
4595534;428;203;197865;190983;7;690812 
4595323;309;36;197799;191078;11;690811 
4595375;286;34;197780;191000;6;690808 
4595975;462;30;198325;190970;11;690809 
4595134;405;51;197696;190865;4;690809 
4595051;208;9;197692;190815;4;690806 
4594774;214;10;197694;190696;9;690806 
4595244;280;17;197771;190875;9;690807 
4595162;286;12;197763;190853;8;690807 
4595562;300;54;198178;190847;7;690809 
4595164;304;26;197764;190845;5;690808 
4596319;499;30;198774;190915;8;690811 
4596552;446;38;199122;190937;7;690811 
4595464;499;62;197811;190950;5;690811 
4594812;342;23;197796;190867;6;690811 
4595155;399;57;197862;190789;8;690811 
4595207;385;44;197752;190783;6;690808 
4595333;612;47;197614;190947;7;690809 
4595767;289;12;198369;190938;6;690807 
4594829;339;21;197655;190720;4;690808 
4595335;474;9;197690;190814;7;690806 
4594537;255;8;197539;190669;6;690806 
4596776;1834;24;197930;190840;14;690809 
4595751;542;34;198039;190955;8;690810 
4596256;320;41;198846;190852;5;690809 
4595263;620;48;197740;190727;5;690808 
4595667;400;35;197976;190986;6;690811 
4595372;402;40;197714;191041;4;690812 
4595247;520;32;197887;190879;5;690811 
4596009;551;35;197917;191316;10;690808 
4595469;624;25;197817;190952;8;690809 
4595386;412;196;197638;190949;4;690809 
4595109;260;222;197913;190662;7;690807 
4594833;296;9;197693;190691;7;690806 
4595256;299;16;197961;190794;9;690807 
4595205;303;12;197754;190877;7;690808 
4595341;306;32;198091;190795;12;690810 
4594903;350;47;197624;190790;4;690809 
4596074;501;40;198513;190857;13;690810 
4597178;1396;35;198928;191340;11;690812 
4597152;1232;31;198646;191253;29;690810 
4596305;442;44;198725;190897;5;690809 
4595402;314;49;197915;190879;7;690808 
4597619;516;57;199804;191069;7;690812 
4596564;375;36;198992;190901;5;690810 
4595453;479;52;197804;190981;7;690811 
4595073;340;44;197620;190892;4;690809 
4595452;403;52;197979;190933;8;690809 
4595591;367;22;197830;190990;8;690808 
4595299;326;35;197902;190792;5;690809 
4595894;595;10;198049;190847;20;690806 
4597043;1424;21;198319;190939;28;690808 
4598319;1969;26;199094;191643;39;690810 
4597132;2261;49;197881;190810;23;690809 
4595809;1120;25;198191;190655;22;690808 
4601603;3190;37;200873;191338;21;690811 
4596522;879;52;198615;190954;17;690812 
4596648;1099;35;198619;191106;20;690812 
4603739;6897;169;199790;191216;38;690813 
4596609;1092;30;198284;191067;18;690811 
4597542;715;18;199410;191430;17;690810 
4598020;1659;39;198622;191563;23;690811 
4597286;361;1161;198484;191059;13;690811 
4595871;626;62;198067;190953;9;690813 
4594893;333;35;197791;190711;8;690811 
4595220;313;44;197777;190855;14;690808 
4595090;377;30;197702;190883;4;690809 
4595293;424;48;197936;190868;7;690810 
4595036;255;9;197691;190791;5;690806 
4595325;412;4;197691;190843;8;690806 
4595158;452;17;197770;190780;11;690807 
4595387;269;13;198036;190857;6;690808 
4594948;347;48;197610;190832;9;690809 
4596091;457;203;198073;191111;12;690809 
4595054;463;32;197894;190755;5;690811 
4595542;564;34;198007;190916;8;690811 
4595301;359;52;197769;190904;5;690811 
4595485;534;29;197943;190896;9;690810 
4594850;469;35;197814;190764;8;690810 
4595403;291;32;197756;190927;6;690808 
4595488;544;46;197761;190917;7;690808 
4595255;425;12;197732;190803;14;690807 
4595196;280;17;197764;190859;5;690807 
4595306;468;8;197694;190819;7;690806 
4596700;390;4;199184;190793;5;690806 
4595053;308;21;197889;190746;5;690807 
4595667;394;21;198153;190931;9;690809 
4595214;466;30;197784;190805;7;690810 
4595162;457;45;197767;190783;9;690809 
4595505;573;40;197813;191020;5;690811 
4597066;548;62;198053;192414;8;690812 
4595465;346;50;197646;191080;6;690812 
4595026;333;24;197628;190819;3;690808 
4595077;359;29;197706;190934;6;690809 
4595793;360;201;197824;191184;9;690809 
4594806;182;10;197704;190714;6;690806 
4595306;244;10;197692;190902;5;690806 
4595293;302;17;197972;190839;8;690807 
4596485;324;21;198860;190881;5;690807 
4595230;362;35;197753;190853;5;690808 
4596096;273;41;198876;190753;11;690810 
4595214;378;23;198027;190781;6;690809 
4595272;351;31;197837;190949;6;690811 
4595806;626;46;198391;190851;7;690814 
4596432;396;45;198942;190908;5;690812 
4595503;453;60;198041;190903;8;690812 
4595464;490;28;197923;190866;6;690810 
4595299;296;48;197779;190953;7;690808 
4595959;429;48;198069;191123;14;690808 
4595824;330;47;197815;191310;5;690808 
4595058;232;9;197703;190804;5;690806 
4594867;246;9;197687;190735;5;690806 
4595273;462;8;197859;190718;7;690806 
4594954;308;29;198015;190859;6;690810 
4595330;501;44;197763;190824;6;690808 
4595107;380;31;197622;190901;4;690809 
4595222;384;31;197911;190779;8;690809 
4595434;436;62;197932;191049;5;690812 
4595574;549;36;197811;190970;7;690810 
4595040;326;53;197759;190806;5;690810 
4595066;493;20;197905;190661;6;690810 
4595364;548;28;197983;190836;9;690809 
4594953;454;47;197599;190756;6;690809 
4595053;459;8;197539;190781;6;690806 
4594799;348;16;197734;190638;6;690807 
4595426;474;13;197794;190869;8;690807 
4595052;383;36;197712;190741;6;690807 
4594913;269;48;197765;190783;5;690809 
4596295;812;174;198337;190951;22;690810 
4597429;1456;27;198937;191083;20;690809 
4597111;1672;21;198522;191004;22;690809 
4597000;942;18;198660;191509;25;690809 
4597911;575;539;198579;191858;22;690809 
4595845;602;14;198533;190982;21;690809 
4597315;1905;21;198788;190820;34;690811 
4599244;2770;21;199334;191264;32;690809 
4597443;1295;26;199274;191475;27;690809 
4597463;844;19;199650;190971;27;690808 
4595498;367;8;198009;190808;18;690806 
4599098;3694;17;199390;191055;45;690807 
4596602;1438;17;198174;190779;29;690807 
4595272;455;9;197707;190813;18;690806 
4595307;329;8;197915;190773;20;690806 
4595203;589;29;197864;190664;11;690807 
4595510;525;26;198007;190878;8;690810 
4594872;294;23;197905;190696;7;690808 
4595450;388;62;197816;190952;6;690810 
4595175;421;35;197820;190826;4;690810 
4596808;560;60;199024;191088;7;690812 
4595258;501;35;197771;190903;12;690810 
4595035;286;48;197598;190884;3;690808 
4595573;537;31;197812;191006;12;690809 
4595666;443;200;197799;190963;6;690809 
4594904;259;4;197539;190791;4;690806 
4594964;69;8;197926;190761;6;690806 
4595209;495;17;197784;190778;7;690807 
4595658;777;17;197759;190846;19;690807 
4595278;347;37;197760;191010;6;690809 
4594712;442;52;197911;190583;11;690809 
4595600;396;39;197885;191013;6;690811 
4594968;380;35;197708;190918;5;690811 
4594783;309;34;197965;190747;7;690811 
4595263;325;53;197631;190959;4;690811 
4595302;526;57;197687;190900;6;690812 
4595386;290;33;197581;191188;4;690808 
4595280;326;48;197770;190944;7;690809 
4595288;436;17;197736;190844;10;690807 
4595287;291;12;197803;190912;5;690807 
4595196;228;8;197817;190807;8;690806 
4595304;406;9;197690;190831;6;690806 
4595394;344;39;197751;191035;11;690809 
4596935;556;79;198397;191451;8;690821 
4596421;457;40;198777;190909;6;690809 
4595067;384;22;197606;190853;4;690808 
4595374;355;52;198120;190810;6;690811 
4595515;386;62;198040;190961;7;690812 
4595497;584;35;197778;190955;5;690812 
4594738;256;49;197766;190731;6;690808 
